Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Media
582902171,"May 21, 2016, 8:34:14 AM",Morning Run,Run,"",6456,8.74,,,false,,Altra Superior 2 Upgrade (2),activities/637244234.tcx.gz,88.0,,6456.0,4656.0,8743.400390625,4.800000190734863,,934.2999877929688,,244.0,662.0,50.0,1.6641099452972412,,,123.0,68.31199645996094,,,,,1423.720703125,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1326823.0,,,,,,,,,,,,,,,,,,,,,,,,""
584213745,"May 22, 2016, 6:06:27 AM",Hout Bay Skyline Tour,Run,"",21731,31.50,,,false,,Altra Lone Peak 2.5 (1),activities/638606313.tcx.gz,88.0,,21731.0,16847.0,31502.5,6.599999904632568,,2590.10009765625,,44.099998474121094,982.9000244140625,49.79999923706055,0.17427200078964233,,,111.0,65.29039764404297,,,,,4624.7919921875,,,,,,,,,,,,,,,,0.0,,,42773.1015625,,,,,,,,,,,,,,,,1408464.0,,,,,,,,,,,,,,,,,,,,,,,,media/9B82BCA6-F0EA-40FF-96A5-7C402839011E.jpg|media/A4F04B50-71BF-49DC-B6D6-92E9E42F3F3D.jpg|media/7ACB93D8-4B64-408C-BDB0-871CAEFA994D.jpg|media/F0A278F7-2459-452B-98F7-3FFD64711B32.jpg|media/0BA17D16-BECE-4340-8D41-2540DBD91B46.jpg
586840854,"May 24, 2016, 5:21:00 PM",Bad moon rising. Maybe a bit soon after Iron Maiden for a solo :p,Run,"",9308,14.36,,,false,,Altra Lone Peak 2.5 (1),activities/641318546.tcx.gz,88.0,,9308.0,6954.0,14363.0,10.199999809265137,,818.9000244140625,,140.10000610351562,764.7999877929688,43.29999923706055,-0.7352219820022583,,,99.0,66.92330169677734,,,,,1767.922119140625,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1408464.0,,,,,,,,,,,,,,,,,,,,,,,,media/2B23B500-BF13-4726-B47F-A215E253D0F2.jpg|media/196AC838-EA59-4E71-8307-D07924D30F13.jpg|media/2F19B63B-3795-4521-8801-F13A88F4A8CA.jpg
588739475,"May 26, 2016, 2:52:44 PM",Just an incredible place for a run,Run,"",3366,8.36,,,false,,Altra Lone Peak 2.5 (1),activities/643265705.tcx.gz,88.0,,3366.0,3045.0,8366.2998046875,4.800000190734863,,264.0,,-9.0,55.0,47.79999923706055,-0.1374559998512268,,,100.0,79.62989807128906,,,,,1004.8705444335938,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1408464.0,,,,,,,,,,,,,,,,,,,,,,,,media/201D2174-E4A8-4556-A270-C216F8AF68BE.jpg|media/7018C9D5-9EF8-41A2-9417-1E5EFA269243.jpg|media/44D00B17-AE2C-44C3-AC56-7B5A19E9DC1A.jpg|media/6141A504-4A20-41CA-B112-5600EDA3324C.jpg|media/9E21AE54-FA45-4E55-BBF4-838F69D79AB4.jpg
589811640,"May 27, 2016, 3:49:24 PM",Little Friday Lion's Loop,Run,"",1718,5.35,,,false,,Altra Superior 2 Upgrade (2),activities/589811640.gpx,88.0,,1718.0,1709.0,5355.2998046875,7.0,,256.6400146484375,,159.89999389648438,333.6000061035156,45.0,-0.07095769792795181,,,,,,,,,707.8327026367188,,,,,,,,,,,,,,,,0.0,,,6546.5,,,,,,,,,,,,,,,,1326823.0,,,,,,,,,,,,,,,,,,,,,,,,media/F79C3F39-AE65-4D6C-A6BD-37024816774D.jpg
590469225,"May 28, 2016, 5:14:50 AM",Hiddingh. Ferny Dell. Ascension. Carrels. Constantia Nek. Beers.,Run,"",15754,13.95,,,false,,Altra Superior 2 Upgrade (2),activities/645043197.tcx.gz,88.0,,15754.0,7819.0,13951.599609375,7.199999809265137,,1957.5999755859375,,137.0,1171.0,49.70000076293945,2.01911997795105,,,116.0,59.75559997558594,,,,,2423.5849609375,,,,,,,,,,,,,,,,0.0,,,22414.900390625,,,,,,,,,,,,,,,,1326823.0,,,,,,,,,,,,,,,,,,,,,,,,""
592145311,"May 29, 2016, 4:38:24 PM",Table Swop - with the stairs,Run,,29,0.01,,,false,,Altra Superior 2 Upgrade (2),activities/592145311.gpx,88.0,,29.0,19.0,14.5,1.2000000476837158,,0.0,,2.5,3.0,4.5,2.068969964981079,,,,,,,,,1.7083566188812256,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1326823.0,,,,,,,,,,,,,,,,,,,,,,,,""
592540647,"May 29, 2016, 6:51:59 PM","Rock, paper, suckers. ",Run,"",16308,15.03,,,false,,Altra Superior 2 Upgrade (2),activities/647191611.tcx.gz,88.0,,16308.0,10901.0,15033.7998046875,14.699999809265137,,1578.0,,46.0,1032.0,50.0,2.2283101081848145,,,108.0,52.7406005859375,,,,,2350.38525390625,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1326823.0,,,,,,,,,,,,,,,,,,,,,,,,media/219855C0-6400-4CA1-9E3A-A0390ACC4513.jpg|media/D1F4C033-906A-40AA-B579-1BCCDC762FDA.jpg|media/BE8B53F5-E439-4CC5-9C2B-44FCEC3F5334.jpg
593660880,"May 31, 2016, 3:41:40 AM",Crisp Morning,Run,"",7374,17.26,,,false,,Altra Superior 2 Upgrade (2),activities/648353643.tcx.gz,88.0,,7374.0,6810.0,17266.400390625,5.199999809265137,,507.20001220703125,,0.0,177.0,49.599998474121094,0.11004000157117844,,,120.0,77.00890350341797,,,,,2057.953369140625,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1326823.0,,,,,,,,,,,,,,,,,,,,,,,,""
595653214,"Jun 1, 2016, 7:15:18 PM",Great Three Peaks Night Run with Luc,Run,Six weeks to Ronda,19649,24.88,,,false,,Altra Superior 2 Upgrade (2),activities/650394154.tcx.gz,88.0,,19649.0,13823.0,24888.900390625,6.599999904632568,,2026.0,,242.39999389648438,1106.0,49.900001525878906,0.4475890100002289,,,106.0,62.11280059814453,,,,,3526.82666015625,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1326823.0,,,,,,,,,,,,,,,,,,,,,,,,media/8D31F25A-EFD5-4349-9DD6-C8B3CE79F5EC.jpg|media/B6F441E1-3BB0-4F68-A53D-AED411372153.jpg
599036840,"Jun 5, 2016, 6:18:58 AM",Back home,Run,"",13484,12.59,,,false,,Altra Lone Peak 2.5 (1),activities/653876695.tcx.gz,88.0,,13484.0,6696.0,12596.599609375,5.099999904632568,,111.5,,1749.0,2862.0,34.400001525878906,-8.700759887695312,,,94.0,57.04029846191406,,,,,1186.7564697265625,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1408464.0,,,,,,,,,,,,,,,,,,,,,,,,media/76897022-FEA1-49BD-B9D7-366CE523920A.jpg|media/438728E8-29BA-47C1-89E6-7CFE3BCE6986.jpg
599039977,"Jun 4, 2016, 6:32:54 AM",Giants Pass to Giants Peak,Run,"",27551,13.17,,,false,,Altra Lone Peak 2.5 (1),activities/653879720.tcx.gz,88.0,,27551.0,10001.0,13172.599609375,6.699999809265137,,1154.800048828125,,2333.699951171875,3322.89990234375,49.099998474121094,4.129779815673828,,,102.0,43.482601165771484,,,,,2070.517578125,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1408464.0,,,,,,,,,,,,,,,,,,,,,,,,media/9EB8DBB7-CBCD-4153-8F34-A2D93DFB7DD2.jpg|media/D6D3E2D1-C269-4E8A-9CB5-0B2B2D9A9079.jpg|media/36B6BEF1-378D-4A02-8BD7-DAD9843096B9.jpg|media/93BD9CD5-D7AC-4DDA-B840-E01BD5500501.jpg
599039998,"Jun 3, 2016, 12:08:42 PM",Giants Ridge to Giants Pass,Run,"",13995,9.88,,,false,,Altra Lone Peak 2.5 (1),activities/653879737.tcx.gz,88.0,,13995.0,8831.0,9884.900390625,3.0999999046325684,,675.7999877929688,,1752.9000244140625,2366.39990234375,35.29999923706055,5.812910079956055,,,85.0,36.827999114990234,,,,,1418.7578125,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1408464.0,,,,,,,,,,,,,,,,,,,,,,,,media/8BC174CF-1AC9-4653-9B4D-2C3CC3377376.jpg|media/F6C67264-B272-453F-8383-9D751A8A060D.jpg
601271505,"Jun 7, 2016, 6:05:06 AM",Just Beachy,Run,"",4726,9.32,,,false,,Altra Superior 2 Upgrade (2),activities/656185185.tcx.gz,88.0,,4726.0,4364.0,9320.7998046875,3.9000000953674316,,265.29998779296875,,-5.0,32.0,49.20000076293945,-0.22530299425125122,,,128.0,75.3927993774414,,,,,1097.84619140625,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1326823.0,,,,,,,,,,,,,,,,,,,,,,,,""
602910881,"Jun 8, 2016, 4:02:34 PM",Dark Little Lion,Run,"",5397,6.82,,,false,,Altra Superior 2 Upgrade (3),activities/657891105.tcx.gz,88.0,,5397.0,4106.0,6827.5,3.9000000953674316,,791.0999755859375,,48.0,395.0,49.599998474121094,0.7469789981842041,,,105.0,68.23090362548828,,,,,1180.87451171875,,,,,,,,,,,,,,,,0.0,,,10921.5,,,,,,,,,,,,,,,,1362906.0,,,,,,,,,,,,,,,,,,,,,,,,""
606318788,"Jun 11, 2016, 6:31:22 AM","Outeniqua Quest Non-stop 108km (Even a prize, 2nd :))",Run,"",52538,102.47,,,false,,Altra Superior 2 Upgrade (2),activities/661460116.tcx.gz,69.0,,52538.0,47509.0,102474.0,5.300000190734863,,5632.2001953125,,136.8000030517578,793.0,50.0,-0.04557240009307861,,,101.0,73.57170104980469,,,,,10430.2236328125,,,,,,,,,,,,,,,,0.0,,,123028.5,,,,,,,,,,,,,,,,1326823.0,,,,,,,,,,,,,,,,,,,,,,,,""
608128826,"Jun 13, 2016, 3:25:51 PM","Rainy, fading light leg checker ",Run,"",1966,4.89,,,false,,Altra Superior 2 Upgrade (2),activities/663350613.tcx.gz,88.0,,1966.0,1824.0,4896.10009765625,4.5,,122.0,,-6.0,34.0,37.70000076293945,-0.04084879904985428,,,96.0,82.24430084228516,,,,,566.8825073242188,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1326823.0,,,,,,,,,,,,,,,,,,,,,,,,""
612067814,"Jun 17, 2016, 3:12:20 PM",Afternoon Run,Run,"",3454,8.46,,,false,,Altra Superior 2 Upgrade (2),activities/667445308.tcx.gz,69.0,,3454.0,3171.0,8465.0,4.699999809265137,,332.29998779296875,,1.0,44.0,49.599998474121094,0.07088010013103485,,,107.0,83.78340148925781,,,,,809.765869140625,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1326823.0,,,,,,,,,,,,,,,,,,,,,,,,media/7189A3DD-59A9-4E6D-B763-CD7D094627C0.jpg|media/DD681888-6997-478F-B222-977DF06FF900.jpg
613353657,"Jun 18, 2016, 5:04:48 PM",Stormy Saturday Night Lite,Run,"",9975,10.94,,,false,,Altra Superior 2 Upgrade (2),activities/668781364.tcx.gz,69.0,,9975.0,7169.0,10941.0,4.699999809265137,,1167.300048828125,,41.5,776.0999755859375,50.0,2.828809976577759,,,104.0,61.1952018737793,,,,,1403.9813232421875,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1326823.0,,,,,,,,,,,,,,,,,,,,,,,,media/6371EE10-FB86-442D-9BEF-642DED4D9FA8.jpg
615083655,"Jun 20, 2016, 1:00:20 PM",Bit of A-ha to shake the weekend laziness,Run,"",3842,9.48,,,false,,Altra Superior 2 Upgrade (2),activities/670609020.tcx.gz,69.0,,3842.0,3491.0,9484.900390625,5.300000190734863,,397.0,,1.0,166.0,49.5,0.5630000233650208,,,102.0,81.29019927978516,,,,,939.4352416992188,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1326823.0,,,,,,,,,,,,,,,,,,,,,,,,media/A4D91FED-5573-4DDA-94E6-BFD71E380D0F.jpg|media/849A5064-CC12-4993-9CB2-54B87B616229.jpg|media/F154841D-8D79-4E33-A608-168239E07A12.jpg
616325869,"Jun 21, 2016, 4:05:33 PM",Tuesday Trail Champs ,Run,"",3860,9.31,,,false,,La Sportiva Helios,activities/671903358.tcx.gz,69.0,,3860.0,3322.0,9310.599609375,6.0,,395.79998779296875,,172.8000030517578,458.0,49.5,-0.13962599635124207,,,101.0,77.30000305175781,,,,,901.4627075195312,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1504919.0,,,,,,,,,,,,,,,,,,,,,,,,""
618420322,"Jun 23, 2016, 4:05:13 PM","Work life balance :/ 30 minutes for a quick run, trying out Helios ",Run,"",1624,4.54,,,false,,La Sportiva Helios,activities/674130076.tcx.gz,69.0,,1624.0,1520.0,4544.39990234375,5.300000190734863,,84.80000305175781,,-8.0,33.0,32.599998474121094,-0.5325239896774292,,,99.0,83.73560333251953,,,,,404.4971923828125,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1504919.0,,,,,,,,,,,,,,,,,,,,,,,,""
619324592,"Jun 24, 2016, 12:52:06 PM",Henceforth the Pirate's Cairn Route,Run,"",4850,10.32,,,false,,La Sportiva Helios,activities/675058538.tcx.gz,69.0,,4850.0,3986.0,10324.2998046875,6.400000095367432,,393.1000061035156,,0.0,243.89999389648438,49.599998474121094,0.7380650043487549,,,101.0,79.4896011352539,,,,,987.9457397460938,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1504919.0,,,,,,,,,,,,,,,,,,,,,,,,media/DF03A894-BF91-4F1B-969E-183FEE4D867A.jpg|media/203E7C39-C534-42B6-B19D-26ACD33C2B61.jpg|media/53C38F13-E2D5-4870-9A68-252920D3831A.jpg|media/6362DA58-BD8C-4624-A333-C4B9A773D233.jpg
620018941,"Jun 25, 2016, 5:40:59 AM",The Republic UT Leg 3,Run,"",10743,19.08,,,false,,La Sportiva Helios,activities/675781451.tcx.gz,69.0,,10743.0,8264.0,19088.30078125,6.099999904632568,,1267.199951171875,,236.0,909.0,49.5,0.5919860005378723,,,177.0,73.61109924316406,,,,,2138.2685546875,,,,,,,,,,,,,,,,0.0,,,25221.69921875,,,,,,,,,,,,,,,,1504919.0,,,,,,,,,,,,,,,,,,,,,,,,""
621176953,"Jun 26, 2016, 7:09:09 AM",Bon Voyage Luc,Run,"",9466,15.42,,,false,,La Sportiva Helios,activities/677003423.tcx.gz,69.0,,9466.0,6921.0,15421.2998046875,7.599999904632568,,962.2999877929688,,-2.0,258.0,49.79999923706055,-0.5317320227622986,,,104.0,72.2863998413086,,,,,1638.1575927734375,,,,,,,,,,,,,,,,0.0,,,19322.69921875,,,,,,,,,,,,,,,,1504919.0,,,,,,,,,,,,,,,,,,,,,,,,""
623147998,"Jun 28, 2016, 4:08:28 AM",Juice Running by cellphone light,Run,"",4136,7.15,,,false,,La Sportiva Helios,activities/679075784.tcx.gz,69.0,,4136.0,3396.0,7153.7001953125,4.0,,329.0,,4.0,297.0,47.599998474121094,0.9225990176200867,,,98.0,74.03990173339844,,,,,712.4481201171875,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1504919.0,,,,,,,,,,,,,,,,,,,,,,,,media/DA190281-7EE4-4012-AEAD-838DD59F14B8.jpg|media/5DEE24D8-BE7C-4A88-8560-0D31A881D338.jpg|media/5A341882-AFFB-4EC1-A2F1-7BBEA10BC5D8.jpg|media/244A0B3C-77CE-4E2A-BD36-2FC4BE8AEBD5.jpg
623787092,"Jun 28, 2016, 4:02:44 PM",Newlands with Tuesday Trails,Run,"",4943,9.50,,,false,,La Sportiva Helios,activities/679738503.gpx.gz,69.0,,4943.0,4243.0,9505.2001953125,4.0,,629.280029296875,,93.9000015258789,480.70001220703125,48.70000076293945,-0.003156170016154647,,,97.0,80.72630310058594,,,,,1079.1339111328125,,13.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1504919.0,,,,,,,,,,,,,,,,,,,,,,,,""
624660702,"Jun 29, 2016, 2:44:41 PM",Racing the sunset repeats,Run,"",5153,6.97,,,false,,La Sportiva Helios,activities/680638884.tcx.gz,69.0,,5153.0,4023.0,6973.7998046875,5.900000095367432,,723.0,,46.0,423.0,49.599998474121094,3.5848500728607178,,,146.0,66.49800109863281,,,,,902.0053100585938,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1504919.0,,,,,,,,,,,,,,,,,,,,,,,,media/019320D8-D9DE-4532-B16B-B0A3B44891CC.jpg|media/39C52052-E045-46DA-9E35-D3D930B6E118.jpg|media/99171816-9FDD-4451-8472-60A85D273C55.jpg|media/B9FAA649-3DAE-40CE-91BA-7F3B1D1B35FA.jpg|media/9F0F3EDA-278A-446D-8966-C907DECC9C2A.jpg
625264318,"Jun 30, 2016, 3:49:06 AM",Morning Run,Run,"",3966,6.73,,,false,,La Sportiva Helios,activities/681459719.tcx.gz,69.0,,3966.0,3082.0,6730.2998046875,4.5,,356.1000061035156,,0.0,300.0,49.5,2.4961700439453125,,,106.0,73.13839721679688,,,,,701.0962524414062,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1504919.0,,,,,,,,,,,,,,,,,,,,,,,,""
626377891,"Jul 1, 2016, 9:01:15 AM",Another terrible run up Devil's Peak with Luc. No one can miss this place. ,Run,"",5390,7.26,,,false,,La Sportiva Helios,activities/683478771.tcx.gz,69.0,,5390.0,4697.0,7267.5,3.799999952316284,,672.2999877929688,,378.0,999.0,50.0,0.055039599537849426,,,140.0,62.88479995727539,,,,,868.3480834960938,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1504919.0,,,,,,,,,,,,,,,,,,,,,,,,""
628456673,"Jul 3, 2016, 10:55:49 AM",Cederberg - Wolfberg Arch to Driehoek and a ride home,Run,"",6275,8.36,,,false,,La Sportiva Helios SR SRs,activities/687228580.tcx.gz,69.0,,6275.0,4789.0,8359.2001953125,3.5,,135.10000610351562,,906.2000122070312,1543.0,31.100000381469727,-7.617949962615967,,,97.0,62.448699951171875,,,,,629.9412841796875,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1528479.0,,,,,,,,,,,,,,,,,,,,,,,,""
628458959,"Jul 2, 2016, 6:05:31 AM",Down the Mountain,Run,"",2175,3.19,,,false,,La Sportiva Helios SR SRs,activities/687231807.tcx.gz,69.0,,2175.0,1474.0,3196.199951171875,4.699999809265137,,39.0,,168.0,766.0,45.5,-18.709699630737305,,,100.0,69.85639953613281,,,,,244.5532684326172,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1528479.0,,,,,,,,,,,,,,,,,,,,,,,,""
628458985,"Jul 2, 2016, 11:02:07 AM",Cederberg - Fastpacking Algeria to Wolfberg Arch Camp,Run,"",22966,25.43,,,false,,La Sportiva Helios SR SRs,activities/687231781.tcx.gz,69.0,,22966.0,14868.0,25433.5,4.199999809265137,,1905.0,,652.0,1594.5999755859375,49.900001525878906,3.5504400730133057,,,161.0,61.49829864501953,,,,,2791.769775390625,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1528479.0,,,,,,,,,,,,,,,,,,,,,,,,media/AE3F20C6-81A0-40DC-91A7-C5A73175CC89.jpg|media/8FD794A4-0875-44F8-9A6B-50BB556A279A.jpg|media/69526532-EE16-41BE-891F-5D851C17194A.jpg|media/FB6F972F-C4E4-4865-8D97-BACA210BF6F0.jpg|media/B0CDF4B8-4E95-442C-98DC-E2E9267F998C.jpg|media/074275C8-58D2-40B3-BD13-A615CCE8E227.jpg|media/E04789F0-A7B1-47D8-B085-AE85BF841C2E.jpg|media/3ECC618F-7D30-48C3-8B11-E164BA2D2BF3.jpg|media/D2EB9B3E-7249-4240-9C4D-87D51898E448.jpg
628460270,"Jul 1, 2016, 5:51:25 PM",Up the mountain,Run,"",5028,3.17,,,false,,La Sportiva Helios SR SRs,activities/687233722.tcx.gz,69.0,,5028.0,3320.0,3177.800048828125,4.0,,581.9000244140625,,186.3000030517578,759.0,49.099998474121094,18.021900177001953,,,88.0,44.23860168457031,,,,,569.7991333007812,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1528479.0,,,,,,,,,,,,,,,,,,,,,,,,""
628946538,"Jul 3, 2016, 5:18:31 PM",Trying to keep up with TK,Run,"",2525,7.48,,,false,,La Sportiva Helios SR SRs,activities/687940959.tcx.gz,69.0,,2525.0,2393.0,7485.7001953125,4.400000095367432,,245.0,,165.0,303.0,39.599998474121094,-0.018702300265431404,,,103.0,83.04859924316406,,,,,694.3648071289062,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1528479.0,,,,,,,,,,,,,,,,,,,,,,,,""
630079345,"Jul 4, 2016, 6:37:44 PM",Cape Town by night,Run,"",4629,5.79,,,false,,La Sportiva Helios SR SRs,activities/689930261.tcx.gz,69.0,,4629.0,3830.0,5796.7001953125,3.5,,623.0,,380.0,987.0,49.599998474121094,0.2932699918746948,,,102.0,64.08869934082031,,,,,759.2630615234375,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1528479.0,,,,,,,,,,,,,,,,,,,,,,,,""
631922129,"Jul 6, 2016, 12:47:15 PM",Afternoon Run,Run,,257,0.92,,,false,,La Sportiva Helios SR SRs,activities/693214963.tcx.gz,69.0,,257.0,257.0,920.7999877929688,4.5,,0.0,,228.0,328.0,0.0,-10.860099792480469,,,158.0,83.35160064697266,,,,,64.08438873291016,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1528479.0,,,,,,,,,,,,,,,,,,,,,,,,""
631924583,"Jul 6, 2016, 11:38:22 AM",Afternoon Run,Run,"",5386,5.25,,,false,,La Sportiva Helios SR SRs,activities/693219287.tcx.gz,69.0,,5386.0,3737.0,5250.2998046875,4.0,,886.0,,235.0,1068.0,50.0,15.673399925231934,,,106.0,56.82619857788086,,,,,847.8994140625,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1528479.0,,,,,,,,,,,,,,,,,,,,,,,,media/25B231E8-A713-47D8-A40D-E3BFA546D10E.jpg|media/FB3C3B4E-4359-461F-B4F9-6AB38C35D785.jpg
635259191,"Jul 9, 2016, 3:34:41 PM",Traffic Intervals,Run,"",2985,7.06,,,false,,La Sportiva Helios,activities/699177848.tcx.gz,69.0,,2985.0,2149.0,7066.10009765625,9.5,,453.29998779296875,,8.0,250.0,46.79999923706055,3.0285398960113525,,,102.0,83.28800201416016,,,,,803.9415283203125,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1504919.0,,,,,,,,,,,,,,,,,,,,,,,,media/62175528-1589-4D7E-A78B-744133BCCEED.jpg|media/A4B016AB-23C3-4F6F-8CE0-846579CA1D3A.jpg|media/ACF0ECCD-425B-4CE7-B6A5-B7281A0CF74F.jpg|media/2F5C5885-6C2D-4980-AC73-820A83E266CB.jpg|media/3DE0A3B8-D503-4CC8-8B82-286D89958DFF.jpg|media/0F90B689-685C-4341-9726-FAFE2A0315F4.jpg|media/D3A400F9-0B4E-412A-BF52-60C35A2CEC61.jpg
636703879,"Jul 10, 2016, 6:11:09 PM",Short leg loosener after loooong drive. Thanks TDF. 5 days to Ronda dels Cims,Run,"",2438,6.23,,,false,,La Sportiva Helios SR SRs,activities/701578454.tcx.gz,69.0,,2438.0,2189.0,6233.89990234375,6.099999904632568,,219.89999389648438,,1535.0,1615.0,48.79999923706055,0.7218599915504456,,,103.0,85.7156982421875,,,,,607.7716064453125,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1528479.0,,,,,,,,,,,,,,,,,,,,,,,,media/A5DB44DA-3B16-4E32-BD40-B03A6D0EB32C.jpg|media/9202642A-51F8-403D-9BEB-C0CF18708C23.jpg
637492536,"Jul 11, 2016, 3:32:24 PM",Energized run. Such amazingly beautiful trails. Excited and shit scared. In equal doses. t-4,Run,"",3742,7.76,,,false,,La Sportiva Helios SR SRs,activities/703103423.tcx.gz,69.0,,3742.0,2994.0,7765.5,5.0,,372.1000061035156,,1535.0,1684.0,46.0,0.5150989890098572,,,99.0,77.90270233154297,,,,,777.6685791015625,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1528479.0,,,,,,,,,,,,,,,,,,,,,,,,media/FFD0BDF9-A299-489C-8A91-97DCCB8F0DFD.jpg|media/71A79B39-4488-463F-93A8-A993277AC0B6.jpg|media/70A69CEE-36B9-4072-9E52-53B62179A194.jpg|media/5E0AA0B5-85BE-4F20-A850-40977834C492.jpg|media/004EED53-0F2F-47B1-BE4A-02754E383F64.jpg
643338116,"Jul 15, 2016, 6:58:33 AM",Morning Run,Run,,0,0,,,false,,La Sportiva Helios SR SRs,activities/709630912.tcx.gz,69.0,,0.0,0.0,0.0,0.0,,0.0,,1296.699951171875,1296.699951171875,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1528479.0,,,,,,,,,,,,,,,,,,,,,,,,""
643338136,"Jul 16, 2016, 9:05:41 PM",Ronda dels Cims. Final climb and walk of shame ,Run,"",17237,19.93,,,false,,La Sportiva Helios SR SRs,activities/709630913.tcx.gz,69.0,,17237.0,12974.0,19938.30078125,4.5,,678.5,,1291.199951171875,2716.5,48.70000076293945,-4.533490180969238,,,96.0,58.02170181274414,,,,,1734.9327392578125,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1528479.0,,,,,,,,,,,,,,,,,,,,,,,,""
